scenario,policy,train_seed,episode,weighted_goodput,sla_success_ratio,p95_latency,demand_loss,mean_abs_advantage,policy_entropy
heavy,wpr_no_residency,20261017,8.0,0.0,0.0,0.0,0.017469432964646377,0.3676912760446523,2.0485722337936134
heavy,wpr_no_residency,20261017,9.0,4.2,0.034482758620689655,25.912126541137695,0.011265313394118032,0.394006396664461,1.9238396985832409
heavy,wpr_no_residency,20261017,10.0,4.2,0.037037037037037035,26.902509689331055,0.021411126920016323,0.40457120624973153,1.9583638868887852
heavy,wpr_no_residency,20261017,11.0,3.2,0.03571428571428571,19.726903915405273,0.0182789615785375,0.39935082427332974,1.954885155479269
heavy,wpr_fixed_gamma,20261017,0.0,4.2,0.03225806451612903,30.80288600921631,0.042491743888240306,0.3768066440655795,2.0899922569042024
heavy,wpr_fixed_gamma,20261017,1.0,7.7,0.1,28.024640464782713,0.017354780276946258,0.3058643514811993,1.8911205606668353
heavy,wpr_fixed_gamma,20261017,2.0,4.2,0.047619047619047616,24.859596538543702,0.035133363369114504,0.3482110483305796,1.842152385240857
heavy,wpr_fixed_gamma,20261017,3.0,3.2,0.037037037037037035,30.017023468017577,0.017007024587825114,0.35247346462205403,2.006594033084188
heavy,wpr_fixed_gamma,20261017,4.0,19.2,0.3125,28.23537654876709,0.04391782046004664,0.4299522163569927,1.504879899537163
heavy,wpr_fixed_gamma,20261017,5.0,0.0,0.0,0.0,0.017805596604919087,0.3663723267053629,1.9336080431674003
heavy,wpr_fixed_gamma,20261017,6.0,3.2,0.04,18.183427810668945,0.021825923088959656,0.3901529235063597,2.0187613891385268
heavy,wpr_fixed_gamma,20261017,7.0,4.2,0.030303030303030304,23.23112678527832,0.015865319553995505,0.4172731407840601,1.97277369361619
heavy,wpr_fixed_gamma,20261017,8.0,4.2,0.041666666666666664,30.152912235260008,0.021870172753128723,0.3811848003919735,1.9058384961941255
heavy,wpr_fixed_gamma,20261017,9.0,0.0,0.0,25.36488914489746,0.01643392664004476,0.3506934468142957,1.9432908298951537
heavy,wpr_fixed_gamma,20261017,10.0,0.0,0.0,0.0,0.01623560959706083,0.392704205754437,1.8866577542493697
heavy,wpr_fixed_gamma,20261017,11.0,6.7,0.07692307692307693,20.04023504257202,0.01641018070432964,0.45365328851499054,1.9261188890981895
heavy,wpr_a2c,20261017,0.0,3.5,0.03333333333333333,23.62205696105957,0.05058001555855675,0.36905559308542074,1.9922113352544482
heavy,wpr_a2c,20261017,1.0,10.5,0.125,25.83740520477295,0.02670491346566195,0.36976395282123736,1.8385544640502505
heavy,wpr_a2c,20261017,2.0,7.0,0.06060606060606061,28.123575973510743,0.012293874066717062,0.40327301177347213,2.047973231849489
heavy,wpr_a2c,20261017,3.0,3.8,0.041666666666666664,19.925443649291992,0.02890198767281972,0.40719760386515497,1.7719746076442429
heavy,wpr_a2c,20261017,4.0,0.0,0.0,31.55498504638672,0.018023146899823827,0.3567059532078106,1.8710139231834717
heavy,wpr_a2c,20261017,5.0,3.5,0.045454545454545456,25.555251693725587,0.030526448333731446,0.40675551935566967,1.7302001246143488
heavy,wpr_a2c,20261017,6.0,3.8,0.0625,28.75101900100708,0.02621925126628152,0.3243405415100406,1.6933000387522847
heavy,wpr_a2c,20261017,7.0,10.5,0.1111111111111111,24.647504997253417,0.02654052902944386,0.40523302591768984,1.8451750133004714
heavy,wpr_a2c,20261017,8.0,10.8,0.125,24.88389015197754,0.026116616810768746,0.45172534721935875,1.6970540119815392
heavy,wpr_a2c,20261017,9.0,8.4,0.13333333333333333,25.87844066619873,0.02978982682179776,0.42011879637224114,1.6021385021985566
heavy,wpr_a2c,20261017,10.0,3.5,0.03571428571428571,22.458478927612305,0.01987577051999431,0.41836139409675566,1.9381992951733242
heavy,wpr_a2c,20261017,11.0,7.0,0.07142857142857142,23.5732421875,0.01595074255396064,0.45713025306415533,1.8162232421125473
