scenario,policy,train_seed,episode,weighted_completed_value,weighted_goodput,weighted_goodput_rate,sla_success_ratio,p95_latency,demand_loss,mean_abs_advantage,policy_entropy
light,wpr_no_shaping,20260717,0.0,36.4,36.4,0.5553160508301631,1.0,23.0199725151062,0.04822860300863305,5.866560218425898,1.153911598264141
light,wpr_no_shaping,20260717,1.0,18.1,18.1,0.3466735322008758,1.0,20.0965482711792,0.06988805944142355,3.0094756917520002,0.9564333303712338
light,wpr_no_shaping,20260717,2.0,14.600000000000001,14.600000000000001,0.31940858430434443,1.0,27.097243118286126,0.10995535912613073,2.8517160018285117,1.599406620969808
light,wpr_no_shaping,20260717,3.0,30.8,30.8,0.4834952397082691,0.8888888888888888,25.36749277114868,0.03098049736027384,3.2300867977596464,1.1793699585469117
light,wpr_no_shaping,20260717,4.0,14.2,14.2,0.2802720013843661,0.8,17.587748050689697,0.05500149760822145,1.2320996671915054,0.8061107688509163
light,wpr_no_shaping,20260717,5.0,18.5,18.5,0.3054747557767932,0.8333333333333334,20.05085105895996,0.04633324826863827,1.333309252280742,1.054425861969742
light,wpr_no_shaping,20260717,6.0,21.9,21.9,0.40168833982605595,0.75,22.752553939819336,0.0315742924536482,1.8962292753416916,1.2967328787990913
light,wpr_no_shaping,20260717,7.0,19.1,19.1,0.3229309684334054,1.0,28.142761993408204,0.033229168754769486,1.1903041715423266,1.0903281893320895
light,wpr_a2c,20260717,0.0,42.0,42.0,0.6161606232564502,0.8461538461538461,27.672199249267578,0.06633465180956674,4.958408133211461,1.2843707353694
light,wpr_a2c,20260717,1.0,23.8,23.8,0.413089165951967,1.0,21.11758956909179,0.09853101379292853,2.5164657585761128,0.9572466597679904
light,wpr_a2c,20260717,2.0,16.0,16.0,0.2863367701824508,1.0,18.266129302978516,0.08337746032824118,2.3312750458717346,1.4921945552615794
light,wpr_a2c,20260717,3.0,35.1,35.1,0.6121704339760355,1.0,20.285626220703126,0.06388061583441283,2.884366227047784,1.1627258949506998
light,wpr_a2c,20260717,4.0,18.0,18.0,0.28766700269893203,1.0,23.73530502319336,0.05435663601383567,1.7773339117274565,1.302892709250458
light,wpr_a2c,20260717,5.0,22.1,22.1,0.41639415431337207,1.0,19.335349559783936,0.04302525397257081,2.00332339320864,1.0648006557054666
light,wpr_a2c,20260717,6.0,28.2,28.2,0.4682967662282644,1.0,25.85008726119995,0.021005377889513364,2.0796331839506017,0.9288761458570925
light,wpr_a2c,20260717,7.0,36.900000000000006,36.900000000000006,0.5350177566784297,0.7692307692307693,27.086152267456054,0.024737530734412195,2.9928150262151445,1.1822573670519532
